id,row_index,col_index,gravity_min,gravity_max,gravity_mean,freeair_min,freeair_max,freeair_mean,bouguer_min,bouguer_max,bouguer_mean,geo_nm_unidade,geo_letra_simb
10126.0,25.0,101.0,978176.5676098012,978677.8538995163,978402.4508514256,-22.571211169460515,30.404624422876335,-1.574849436502473,-38.82334038037955,-7.128831390409616,-23.79540475415841,Água Preta|Serra do Paraíso|Panelinha|Salobro|Ibicaraí,NP1NP2pa|NP1NP2pr|NP1NP2pn|C-Osa|MAPP2i
10129.0,28.0,101.0,978218.3627069506,978809.826861427,978524.6656914675,-21.07860781152832,18.17301347013566,-4.2347116796237,-40.03733275381174,-10.78330988583238,-26.609774564489435,Itapetinga|Barreiras|Granito Guaratinga - São Paulinho|Ribeirão da Folha|Chapada Acauã,NAPP2i|NQb|C-1(G)4Igp|NP2rf|NP1NP2ch
10128.0,27.0,101.0,978132.7461898533,978890.2652519641,978492.3190261858,-34.49493798462487,33.272110319012654,-7.770223578289819,-45.23449921934623,-16.117134869736546,-29.19744923688555,Barreiras|Ribeirão da Folha|Chapada Acauã|Itapetinga|Granito Salto da Divisa-Itagimirim|Corpo d'água continental,NQb|NP2rf|NP1NP2ch|NAPP2i|NP1(G)s
10131.0,30.0,101.0,978141.5819895956,978734.7656771552,978462.1196341797,-28.895898034311564,23.01132648125124,-5.536651341895038,-40.198419908448386,-6.995966661398796,-22.29971204631333,Barreiras|Jequitinhonha|Granito Santa Maria do Salto,NQb|NP2jq|NP3(G)3Ssm
10130.0,29.0,101.0,978154.7956353569,978749.3266803557,978451.3641423219,-20.003570869066458,17.929628670925332,-3.8602482924126504,-39.08411960877937,-7.0970302979600035,-22.73110205938156,Jequitinhonha|Barreiras|Itapetinga,NP2jq|NQb|NAPP2i
10133.0,32.0,101.0,978167.6825656437,978759.9736218652,978439.3771754875,-29.225490926984172,23.201855890714164,-13.27587705728329,-40.767299689173456,-10.719320718303209,-26.902028737904747,Depósitos Aluvionares Holocênicos|Barreiras|Corpo d'água continental|Jequitinhonha|Granito Guaratinga - São Paulinho,Q2a|NQb|NP2jq|C-1(G)4Igp
10132.0,31.0,101.0,978141.5819895956,978800.2342146117,978516.8042620907,-28.895898034311564,25.421320844314106,-10.157447635625282,-40.767299689173456,-17.95733604767897,-28.31851416447017,Barreiras|Jequitinhonha|Granito Guaratinga - São Paulinho,NQb|NP2jq|C-1(G)4Igp
10135.0,34.0,101.0,978167.2838788129,978752.6164082765,978478.0668514882,-24.894270961927216,25.573861631164263,-8.657020690954452,-33.38239822791384,25.48306992534502,-16.17110492445043,Barreiras|Depósitos Aluvionares Holocênicos|Jequitinhonha,NQb|Q2a|NP2jq
10134.0,33.0,101.0,978250.7849016134,978806.9844743421,978515.9391864043,-26.805430225082752,10.069393278495042,-9.989014055577236,-33.22222065884172,-8.227519444961423,-20.99169747201626,Barreiras|Depósitos Aluvionares Holocênicos|Jequitinhonha,NQb|Q2a|NP2jq
10137.0,36.0,101.0,978243.2498563946,978901.7224914094,978592.5482023489,-15.099217032213225,13.205455242888554,-1.4859699783372105,-22.882472071134643,9.049429558886857,-5.995830439922935,Barreiras|Depósitos Aluvionares Holocênicos|Corpo d'água continental,NQb|Q2a
10136.0,35.0,101.0,978354.9009616985,978882.8064093201,978618.6775129343,-14.779065356608356,29.596471309432616,10.793764403560653,-23.373477459804313,25.48306992534502,4.555335456481629,Barreiras|Corpo d'água continental|Depósitos Aluvionares Holocênicos,NQb|Q2a
10139.0,38.0,101.0,978387.1372386001,978764.2119610655,978583.8921430713,-9.18052956627114,13.010168767442195,2.5758241084614397,-12.47498582705142,11.68883541832357,-0.773534120169101,Corpo d'água continental|Depósitos de Pântanos e Mangues Holocênicos|Barreiras,Q2m|NQb
10138.0,37.0,101.0,978201.8627180324,978927.95629606,978592.6470170304,-18.220311126495915,10.950913440756814,-0.8914398615585086,-22.04053036540347,5.551428218408674,-4.405719677988449,Depósitos de Pântanos e Mangues Holocênicos|Depósitos Litorâneos Pleistocênicos|Corpo d'água continental|Depósitos de Planície Lagunar|Barreiras,Q2m|Q1li|Q1Q2pla|NQb
10141.0,40.0,101.0,,,,,,,,,,,
10140.0,39.0,101.0,978058.7077069404,978662.3760878815,978452.6033736476,-7.752945887379283,13.010168767442195,5.345713181425074,-9.052843679048259,11.68883541832357,4.1159098969172785,,
10143.0,42.0,101.0,,,,,,,,,,,
10142.0,41.0,101.0,,,,,,,,,,,
10145.0,44.0,101.0,978178.7238166583,978412.2933650148,978280.1239688683,-1.5402417490076914,7.168394077347131,2.1937868174975277,-7.7382852218008935,1.9279338796328034,-3.496414849591029,,
10144.0,43.0,101.0,978160.7287923619,978412.2933650148,978286.4253732202,-2.1701886607455947,7.168394077347131,2.5567859965660467,-7.962106930968517,1.9279338796328034,-3.0387874228638827,,
10147.0,46.0,101.0,,,,,,,,,,,
10146.0,45.0,101.0,,,,,,,,,,,
10149.0,48.0,101.0,,,,,,,,,,,
10148.0,47.0,101.0,,,,,,,,,,,
10151.0,50.0,101.0,,,,,,,,,,,
10150.0,49.0,101.0,,,,,,,,,,,
10153.0,52.0,101.0,,,,,,,,,,,
10152.0,51.0,101.0,,,,,,,,,,,
10155.0,54.0,101.0,,,,,,,,,,,
10154.0,53.0,101.0,,,,,,,,,,,
10157.0,56.0,101.0,,,,,,,,,,,
10156.0,55.0,101.0,,,,,,,,,,,
10159.0,58.0,101.0,,,,,,,,,,,
10158.0,57.0,101.0,,,,,,,,,,,
10161.0,60.0,101.0,,,,,,,,,,,
10160.0,59.0,101.0,,,,,,,,,,,
10163.0,62.0,101.0,,,,,,,,,,,
10162.0,61.0,101.0,,,,,,,,,,,
10165.0,64.0,101.0,,,,,,,,,,,
10164.0,63.0,101.0,,,,,,,,,,,
10167.0,66.0,101.0,,,,,,,,,,,
10166.0,65.0,101.0,,,,,,,,,,,
10169.0,68.0,101.0,,,,,,,,,,,
10168.0,67.0,101.0,,,,,,,,,,,
10171.0,70.0,101.0,,,,,,,,,,,
10170.0,69.0,101.0,,,,,,,,,,,
10173.0,72.0,101.0,,,,,,,,,,,
10172.0,71.0,101.0,,,,,,,,,,,
10175.0,74.0,101.0,,,,,,,,,,,
10174.0,73.0,101.0,,,,,,,,,,,
9813.0,12.0,98.0,977720.4114900256,978402.0574760342,978117.9486710657,-40.9532310345587,28.07820171378089,-7.078358287401889,-82.61483562548815,-39.30500363772022,-59.28869227103351,Jequié - Fácies c2|Jequié - Fácies g,MANAj-c2|MANAj-g
9812.0,11.0,98.0,977899.5492051834,978445.6026594612,978185.5230697016,-42.30521124736425,-5.303694998562555,-28.644462027331908,-94.3979079351815,-42.16785911758186,-60.505412360171185,Jequié - Fácies c2|Jequié - Fácies g|Corpo d'água continental|Depósitos Aluvionares Holocênicos|Cobertura Detrito-Laterítica Neo-Pleistocênica|Granitoide Milagres,MANAj-c2|MANAj-g|Q2a|Q1dln|PP2(G)mm
9815.0,14.0,98.0,977826.8996051655,978344.6222060254,978122.8891247829,10.081418984336043,65.71642407932191,34.64727844498622,-58.538430154996036,-30.217422393202277,-42.79641247899037,Jequié - Fácies q|Jequié - Fácies g|Cobertura Detrito-Laterítica Neo-Pleistocênica|Jequié - Fácies c1,MANAj-q|MANAj-g|Q1dln|MANAj-c1
9814.0,13.0,98.0,977823.690003172,978402.0574760342,978069.3966823511,1.9881325642866585,61.17314442150115,28.03146130704736,-66.71677668082236,-37.61177187986697,-51.722566391341495,Jequié - Fácies g|Jequié - Fácies c2|Cobertura Detrito-Laterítica Neo-Pleistocênica|Jequié - Fácies c1,MANAj-g|MANAj-c2|Q1dln|MANAj-c1
9817.0,16.0,98.0,977958.3209738645,978613.7692928227,978359.2553167193,-9.817684234616511,46.63787678017651,22.037441445349927,-51.686655761750195,-16.346492018319736,-34.007512274380076,Cobertura Detrito-Laterítica Neo-Pleistocênica|Máficos e Ultramáficos Indiferenciados|Jequié - Fácies g,Q1dln|NAPP4(M)|MANAj-g
9816.0,15.0,98.0,977826.8996051655,978543.7013438236,978153.3823450577,17.851797057103457,66.69760034313508,37.78249270672981,-54.65212725104411,-14.726385894947242,-39.558374288322256,Jequié - Fácies g|Máficos e Ultramáficos Indiferenciados|Cobertura Detrito-Laterítica Neo-Pleistocênica,MANAj-g|NAPP4(M)|Q1dln
9819.0,18.0,98.0,977954.7904915606,978527.8273671559,978237.5320352834,-25.050857958592545,38.291638128829845,7.748345469861993,-61.341580212877886,-26.686301020869788,-41.360155069915905,Cobertura Detrito-Laterítica Paleogênica|Máficos e Ultramáficos Indiferenciados|Jequié - Fácies g|Jequié - Fácies c2,E3dl|NAPP4(M)|MANAj-g|MANAj-c2
9818.0,17.0,98.0,978003.8124303096,978543.6421927267,978302.9892927558,-26.112909475509205,39.538687372136735,3.1324522511836985,-53.718219907962045,-23.99578237029608,-36.005333049801024,Máficos e Ultramáficos Indiferenciados|Corpo d'água continental|Jequié - Fácies g,NAPP4(M)|MANAj-g
9821.0,20.0,98.0,978021.115369599,978474.0802197285,978288.8436413503,-36.733364040093086,57.78181374183631,9.430405279986081,-71.75798575659903,-37.71233145716464,-55.85079354185765,Cobertura Detrito-Laterítica Paleogênica|Ibicuí-Ipiaú|Jequié - Fácies c1|Jequié - Fácies c2,E3dl|MANAii|MANAj-c1|MANAj-c2
9820.0,19.0,98.0,977952.9572509633,978516.3869195615,978211.4451513313,-27.932803766188737,56.84219996819474,16.11697418659482,-65.0819151774652,-29.83028364510475,-50.18247433013838,Cobertura Detrito-Laterítica Paleogênica|Jequié - Fácies c1|Jequié - Fácies g|Jequié - Fácies c2,E3dl|MANAj-c1|MANAj-g|MANAj-c2
9823.0,22.0,98.0,977963.996920088,978493.850205133,978266.6811506335,-59.8368625737599,27.46131895254441,-24.115624370318148,-89.85715388559716,-58.97964287893029,-72.749904847726,Itapetinga|Ibicuí-Ipiaú - Fácies ortognaisse granodiorítico milonítico|Ibicuí-Ipiaú|Jequié - Fácies c2,NAPP2i|MANAiim|MANAii|MANAj-c2
9822.0,21.0,98.0,978021.115369599,978483.9890720937,978223.6115418933,-35.57753035948814,50.11253569778464,-11.134081372109003,-86.58604216213656,-48.3858875348656,-65.35776156955643,Cobertura Detrito-Laterítica Paleogênica|Ibicuí-Ipiaú|Jequié - Fácies c2,E3dl|MANAii|MANAj-c2
9825.0,24.0,98.0,978135.1007207056,978669.9370135895,978337.5052933372,-46.73899766892326,12.645371978684835,-32.71437961998188,-75.69483076047212,-50.868350297757516,-64.03336856628555,Itapetinga|Ibicuí-Ipiaú,NAPP2i|MANAii
9824.0,23.0,98.0,977950.0808768112,978497.5963573903,978253.3057474522,-58.38282673893748,-7.365764535536712,-35.612019057765,-88.27725792729457,-58.66665994999923,-72.96104632947511,Itapetinga|Granitóide Itagibá-Teolândia|Ibicuí-Ipiaú - Fácies ortognaisse granodiorítico milonítico|Ibicuí-Ipiaú,NAPP2i|PP2(G)2t|MANAiim|MANAii
9827.0,26.0,98.0,978054.8170642994,978629.9466307663,978310.0620719742,-36.95051668553431,22.465624548438562,-13.873793090152285,-75.09096802754885,-29.780279247362586,-47.55518000790214,Itarantim-Potiraguá|Itapetinga,NP2(L)ip|NAPP2i
9826.0,25.0,98.0,978170.7268760025,978614.6577236113,978353.8223893185,-47.38076418290658,18.337311886214763,-24.814302509332244,-76.77937430975048,-41.86952551401291,-60.766285400006154,Camacã|Itapetinga|Unidade Campinarana-Inhobim,NP1NP2pc|NAPP2i|NP1ci
9829.0,28.0,98.0,978211.2309831128,978785.5086890513,978421.303658282,-14.917599136056268,47.024871918814206,0.2591268175551391,-37.70526354358454,-11.999827644212097,-23.65341237529514,Jequitinhonha|Granito Santa Maria do Salto|Corpo d'água continental|Depósitos Aluvionares Holocênicos|Itapetinga,NP2jq|NP3(G)3Ssm|Q2a|NAPP2i
